Scenario_Sensors,Algorithm,Trial_ID,Fitness_Cost,Execution_Time_s,Energy_Total_J,Avg_Delay_s,Min_Link_Margin_dB
10,GWO,30,2.677159917241914,0.0651240348815918,0.0200326769779173,0.0014999999999999998,35.44033002704042
12,GA,1,1000.0,0.07109212875366211,,,0.0
12,GA,2,3.0822650314217097,0.09153294563293457,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,3,3.0822650314217097,0.7718191146850586,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,4,1000.0,0.07173299789428711,,,0.0
12,GA,5,3.0822650314217097,0.8244760036468506,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,6,3.0822650314217097,0.8145997524261475,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,7,3.0822650314217097,0.7239339351654053,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,8,3.0822650314217097,0.8028662204742432,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,9,800.0,0.06058382987976074,,,0.0
12,GA,10,3.0822650314217097,0.5513529777526855,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,11,3.0822650314217097,0.5806829929351807,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,12,3.0822650314217097,0.7827768325805664,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,13,3.0822650314217097,0.7156491279602051,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,14,3.0822650314217097,0.8052961826324463,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,15,3.0822650314217097,0.6891379356384277,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,16,3.0822650314217097,0.7672319412231445,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,17,3.0822650314217097,0.0703728199005127,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,18,1000.0,0.0651857852935791,,,0.0
12,GA,19,3.0822650314217097,0.7547922134399414,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,20,1000.0,0.06131315231323242,,,0.0
12,GA,21,3.0822650314217097,0.7728331089019775,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,22,3.0822650314217097,0.7851550579071045,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,23,3.0822650314217097,0.7591092586517334,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,24,3.0822650314217097,0.6677429676055908,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,25,800.0,0.08895111083984375,,,0.0
12,GA,26,800.0,0.09380006790161133,,,0.0
12,GA,27,800.0,0.07639598846435547,,,0.0
12,GA,28,3.0822650314217097,0.8033158779144287,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,29,3.0822650314217097,0.09222722053527832,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GA,30,3.0822650314217097,0.7606117725372314,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,1,3.0822650314217097,0.1537330150604248,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,2,3.0822650314217097,0.10610485076904297,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,3,3.0822650314217097,0.20612215995788574,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,4,3.0822650314217097,0.07059097290039062,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,5,3.0822650314217097,0.13933324813842773,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,6,3.0822650314217097,0.09984517097473145,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,7,3.0822650314217097,0.08992385864257812,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,8,3.0822650314217097,0.10846281051635742,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,9,3.0822650314217097,0.0951528549194336,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,10,3.0822650314217097,0.07994389533996582,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,11,3.0822650314217097,0.06784391403198242,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,12,3.0822650314217097,0.07074308395385742,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,13,3.0822650314217097,0.125593900680542,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,14,3.0822650314217097,0.10286378860473633,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,15,3.0822650314217097,0.11957383155822754,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,16,3.0822650314217097,0.11373209953308105,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,17,3.0822650314217097,0.12308001518249512,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,18,3.0822650314217097,0.09793519973754883,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,19,3.0822650314217097,0.12404680252075195,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,20,3.0822650314217097,0.16318178176879883,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,21,3.0822650314217097,0.09069013595581055,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,22,3.0822650314217097,0.12343025207519531,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,23,3.0822650314217097,0.15359067916870117,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,24,3.0822650314217097,0.1559619903564453,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,25,3.0822650314217097,0.17544984817504883,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,26,3.0822650314217097,0.08556008338928223,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,27,3.0822650314217097,0.1103050708770752,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,28,3.0822650314217097,0.11960315704345703,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,29,3.0822650314217097,0.17633509635925293,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,PSO,30,3.0822650314217097,0.16173720359802246,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,1,3.0822650314217097,0.08494186401367188,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,2,3.0822650314217097,0.0724637508392334,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,3,3.0822650314217097,0.16810083389282227,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,4,3.0822650314217097,0.2110750675201416,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,5,3.0822650314217097,0.14476490020751953,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,6,3.0822650314217097,0.08711028099060059,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,7,3.0822650314217097,0.08533692359924316,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,8,3.0822650314217097,0.08130621910095215,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,9,3.0822650314217097,0.07012104988098145,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,10,3.0822650314217097,0.2429349422454834,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,11,3.0822650314217097,0.05083894729614258,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,12,3.0822650314217097,0.2624788284301758,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,13,3.0822650314217097,0.23969602584838867,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,14,3.0822650314217097,0.0637350082397461,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,15,3.0822650314217097,0.06018996238708496,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,16,3.0822650314217097,0.18590188026428223,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,17,3.0822650314217097,0.08812093734741211,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,18,3.0822650314217097,0.050267934799194336,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,19,3.0822650314217097,0.0647737979888916,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,20,3.0822650314217097,0.1842210292816162,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,21,3.0822650314217097,0.08841681480407715,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,22,3.0822650314217097,0.09044003486633301,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,23,3.0822650314217097,0.05874824523925781,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,24,3.0822650314217097,0.0641331672668457,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,25,3.0822650314217097,0.08159303665161133,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,26,3.0822650314217097,0.07720518112182617,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,27,3.0822650314217097,0.07466435432434082,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,28,3.0822650314217097,0.10482525825500488,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,29,3.0822650314217097,0.22292208671569824,0.023356794623532125,0.0014999999999999998,34.63758085053631
12,GWO,30,3.0822650314217097,0.08530187606811523,0.023356794623532125,0.0014999999999999998,34.63758085053631
15,GA,1,3.620192162151144,1.0429859161376953,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,2,3.620192162151144,0.8981611728668213,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,3,3.620192162151144,0.907224178314209,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,4,3.620192162151144,1.1026628017425537,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,5,800.0,0.06684112548828125,,,0.0
15,GA,6,3.620192162151144,0.8796648979187012,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,7,800.0,0.06142282485961914,,,0.0
15,GA,8,3.620192162151144,0.40372204780578613,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,9,3.620192162151144,0.9712119102478027,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,10,800.0,0.1018369197845459,,,0.0
15,GA,11,3.620192162151144,0.8925809860229492,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,12,3.620192162151144,0.9662318229675293,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,13,800.0,0.10266280174255371,,,0.0
15,GA,14,800.0,0.09730195999145508,,,0.0
15,GA,15,3.620192162151144,0.9724879264831543,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,16,800.0,0.06599688529968262,,,0.0
15,GA,17,800.0,0.0742189884185791,,,0.0
15,GA,18,3.620192162151144,0.4906597137451172,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,19,3.620192162151144,0.9881680011749268,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,20,3.620192162151144,0.7890748977661133,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,21,3.620192162151144,0.9861078262329102,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,22,3.620192162151144,0.11201691627502441,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,23,800.0,0.08704996109008789,,,0.0
15,GA,24,800.0,0.0702371597290039,,,0.0
15,GA,25,3.620192162151144,0.958327054977417,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,26,800.0,0.06105184555053711,,,0.0
15,GA,27,800.0,0.08181095123291016,,,0.0
15,GA,28,3.620192162151144,0.8099009990692139,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,29,3.620192162151144,0.9342057704925537,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GA,30,3.620192162151144,0.08017206192016602,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,1,3.620192162151144,0.14936614036560059,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,2,3.620192162151144,0.12231993675231934,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,3,3.620192162151144,0.25425100326538086,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,4,800.0,0.058754920959472656,,,0.0
15,PSO,5,3.620192162151144,0.09476089477539062,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,6,3.620192162151144,0.1012718677520752,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,7,3.620192162151144,0.11317300796508789,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,8,3.620192162151144,0.14322710037231445,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,9,3.620192162151144,0.12749886512756348,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,10,3.620192162151144,0.09737896919250488,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,11,800.0,0.03857684135437012,,,0.0
15,PSO,12,3.620192162151144,0.20771312713623047,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,13,3.620192162151144,0.32958269119262695,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,14,3.620192162151144,0.49257493019104004,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,15,3.620192162151144,0.09678792953491211,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,16,3.620192162151144,0.1805710792541504,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,17,3.620192162151144,0.13352203369140625,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,18,3.620192162151144,0.24866604804992676,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,19,3.620192162151144,0.14623022079467773,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,20,3.620192162151144,0.18689990043640137,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,21,3.620192162151144,0.17004704475402832,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,22,3.620192162151144,0.14944195747375488,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,23,3.620192162151144,0.08645105361938477,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,24,3.620192162151144,0.09899520874023438,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,25,3.620192162151144,0.16525793075561523,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,26,3.620192162151144,0.09311723709106445,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,27,3.620192162151144,0.12819695472717285,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,28,3.620192162151144,0.13990497589111328,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,29,3.620192162151144,0.0477750301361084,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,PSO,30,800.0,0.04445910453796387,,,0.0
15,GWO,1,3.620192162151144,0.08013486862182617,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,2,3.620192162151144,0.0885312557220459,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,3,3.620192162151144,0.07090306282043457,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,4,3.620192162151144,0.1564171314239502,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,5,3.620192162151144,0.06186318397521973,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,6,3.620192162151144,0.1990208625793457,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,7,3.620192162151144,0.09072208404541016,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,8,3.620192162151144,0.04701089859008789,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,9,3.620192162151144,0.09587502479553223,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,10,3.620192162151144,0.0544431209564209,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,11,3.620192162151144,0.09525609016418457,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,12,3.620192162151144,0.06034588813781738,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,13,3.620192162151144,0.09020805358886719,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,14,3.620192162151144,0.2287440299987793,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,15,3.620192162151144,0.17595195770263672,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,16,3.620192162151144,0.1122431755065918,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,17,3.620192162151144,0.09653091430664062,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,18,3.620192162151144,0.26067519187927246,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,19,3.620192162151144,0.127899169921875,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,20,3.620192162151144,0.08343005180358887,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,21,3.620192162151144,0.06836104393005371,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,22,3.620192162151144,0.14100003242492676,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,23,3.620192162151144,0.24271726608276367,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,24,3.620192162151144,0.3113861083984375,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,25,3.620192162151144,0.22966289520263672,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,26,3.620192162151144,0.29731297492980957,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,27,3.620192162151144,0.05661582946777344,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,28,3.620192162151144,0.15556597709655762,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,29,3.620192162151144,0.214918851852417,0.027882277487406265,0.0015000000000000002,37.045284084401914
15,GWO,30,3.620192162151144,0.22006607055664062,0.027882277487406265,0.0015000000000000002,37.045284084401914
20,GA,1,4.444468345358003,1.1918792724609375,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,2,800.0,0.07214522361755371,,,0.0
20,GA,3,800.0,0.06803512573242188,,,0.0
20,GA,4,800.0,0.06027102470397949,,,0.0
20,GA,5,800.0,0.08499526977539062,,,0.0
20,GA,6,800.0,0.08718228340148926,,,0.0
20,GA,7,4.444468345358003,0.06785798072814941,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,8,800.0,0.07545804977416992,,,0.0
20,GA,9,4.444468345358003,1.0037949085235596,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,10,800.0,0.07229161262512207,,,0.0
20,GA,11,4.444468345358003,1.0536088943481445,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,12,4.444468345358003,1.3027358055114746,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,13,800.0,0.06291890144348145,,,0.0
20,GA,14,4.444468345358003,0.10329389572143555,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,15,4.444468345358003,1.0878329277038574,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,16,4.444468345358003,0.8565800189971924,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,17,4.444468345358003,0.8602571487426758,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,18,4.444468345358003,0.08087396621704102,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,19,800.0,0.08038783073425293,,,0.0
20,GA,20,4.444468345358003,1.3545961380004883,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,21,800.0,0.09179496765136719,,,0.0
20,GA,22,4.444468345358003,1.224431037902832,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,23,800.0,0.07100701332092285,,,0.0
20,GA,24,4.444468345358003,0.901007890701294,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,25,4.444468345358003,1.2652299404144287,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,26,4.444468345358003,1.1019487380981445,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,27,4.444468345358003,1.1152310371398926,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,28,4.444468345358003,1.1210618019104004,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,29,4.444468345358003,1.0338199138641357,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GA,30,4.444468345358003,0.6298041343688965,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,1,4.444468345358003,0.16333317756652832,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,2,4.444468345358003,0.1306469440460205,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,3,800.0,0.03864598274230957,,,0.0
20,PSO,4,4.444468345358003,0.14278697967529297,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,5,4.444468345358003,0.24875092506408691,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,6,4.444468345358003,0.11584186553955078,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,7,4.444468345358003,0.1477360725402832,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,8,4.444468345358003,0.22452306747436523,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,9,4.444468345358003,0.22351288795471191,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,10,4.444468345358003,0.12529778480529785,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,11,4.444468345358003,0.3838322162628174,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,12,4.444468345358003,0.08324623107910156,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,13,4.444468345358003,0.15283584594726562,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,14,4.444468345358003,0.1581592559814453,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,15,4.444468345358003,0.16756510734558105,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,16,4.444468345358003,0.34601593017578125,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,17,4.444468345358003,0.22110700607299805,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,18,4.444468345358003,0.22176909446716309,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,19,4.444468345358003,0.09709692001342773,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,20,4.444468345358003,0.08765411376953125,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,21,4.444468345358003,0.36455607414245605,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,22,4.444468345358003,0.16275715827941895,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,23,4.444468345358003,0.09598588943481445,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,24,4.444468345358003,0.1007680892944336,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,25,4.444468345358003,0.20369386672973633,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,26,4.444468345358003,0.33135390281677246,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,27,4.444468345358003,0.17332005500793457,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,28,4.444468345358003,0.5189409255981445,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,29,4.444468345358003,0.08301162719726562,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,PSO,30,4.444468345358003,0.1489720344543457,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,1,4.444468345358003,0.05161309242248535,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,2,4.444468345358003,0.4603099822998047,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,3,4.444468345358003,0.05565309524536133,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,4,4.444468345358003,0.07746672630310059,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,5,4.444468345358003,0.06906795501708984,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,6,4.444468345358003,0.20302724838256836,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,7,4.444468345358003,0.4533102512359619,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,8,4.444468345358003,0.2635800838470459,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,9,4.444468345358003,0.0732889175415039,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,10,4.444468345358003,0.31104421615600586,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,11,4.444468345358003,0.10477805137634277,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,12,4.444468345358003,0.12369012832641602,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,13,4.444468345358003,0.14544916152954102,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,14,800.0,0.06733417510986328,,,0.0
20,GWO,15,4.444468345358003,0.2659893035888672,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,16,4.444468345358003,0.383192777633667,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,17,4.444468345358003,0.46522998809814453,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,18,4.444468345358003,0.09645795822143555,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,19,4.444468345358003,0.08187603950500488,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,20,4.444468345358003,0.3275880813598633,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,21,4.444468345358003,0.11616921424865723,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,22,4.444468345358003,0.14849519729614258,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,23,4.444468345358003,0.19658184051513672,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,24,4.444468345358003,0.06487607955932617,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,25,800.0,0.047638893127441406,,,0.0
20,GWO,26,4.444468345358003,0.07022428512573242,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,27,4.444468345358003,0.11219906806945801,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,28,4.444468345358003,0.05174708366394043,0.034648086562991315,0.0015000000000000005,35.825510550238754
20,GWO,29,800.0,0.05178022384643555,,,0.0
20,GWO,30,4.444468345358003,0.1651298999786377,0.034648086562991315,0.0015000000000000005,35.825510550238754
